size,map_type,enemy_profile,item_profile,wall_profile,enemy_count_setting,items,wall_density,agent,episodes,wins,win_rate,win_rate_ci_low,win_rate_ci_high,avg_turns,std_turns,avg_damage_taken,avg_final_hp,avg_remaining_enemies,avg_remaining_enemies_on_losses,avg_chokepoints,avg_reachable_floor_fraction,avg_generated_enemy_count,avg_generated_obstacle_density,avg_interior_wall_density,avg_dead_end_count,avg_avg_enemy_attack_distance,avg_max_enemy_attack_distance
medium,arena,normal,few,open,default,few,low,mcts_medium,20,19,0.95,0.7638641064874331,0.9911187805671268,17.85,3.6915443922564446,2.35,1.65,0.05,1.0,1.2,0.978140139430462,2.0,0.06000000000000001,0.07575757575757577,1.1,7.9,7.9
medium,arena,normal,few,open,default,few,low,mcts_small,20,20,1.0,0.8388698745050668,0.9999999999999999,19.7,6.042350536008318,2.35,1.65,0.0,0.0,1.2,0.978140139430462,2.0,0.06000000000000001,0.07575757575757577,1.1,7.9,7.9
medium,arena,normal,few,open,default,few,low,random,20,3,0.15,0.05236779195949584,0.36042329588695743,16.9,5.117616632769594,3.85,0.15,1.4,1.6470588235294117,1.2,0.978140139430462,2.0,0.06000000000000001,0.07575757575757577,1.1,7.9,7.9
medium,arena,normal,many,normal,default,many,default,heuristic,20,20,1.0,0.8388698745050668,0.9999999999999999,11.15,1.2757350822173072,2.55,1.45,0.0,0.0,3.8,0.9768492224475998,2.0,0.12000000000000002,0.12727272727272726,3.15,7.85,7.85
medium,arena,normal,many,normal,default,many,default,mcts_medium,20,20,1.0,0.8388698745050668,0.9999999999999999,19.65,4.819491674440366,2.0,2.0,0.0,0.0,3.8,0.9768492224475998,2.0,0.12000000000000002,0.12727272727272726,3.15,7.85,7.85
medium,arena,normal,many,normal,default,many,default,mcts_small,20,20,1.0,0.8388698745050668,0.9999999999999999,17.25,4.060480267160524,2.4,1.6,0.0,0.0,3.8,0.9768492224475998,2.0,0.12000000000000002,0.12727272727272726,3.15,7.85,7.85
medium,arena,normal,many,normal,default,many,default,random,20,3,0.15,0.05236779195949584,0.36042329588695743,17.45,4.080134801694669,3.85,0.15,1.35,1.588235294117647,3.8,0.9768492224475998,2.0,0.12000000000000002,0.12727272727272726,3.15,7.85,7.85
medium,arena,normal,many,open,default,many,low,heuristic,20,19,0.95,0.7638641064874331,0.9911187805671268,10.8,1.3638181696985856,2.7,1.3,0.05,1.0,1.2,0.978140139430462,2.0,0.06000000000000001,0.07575757575757577,1.1,7.9,7.9
medium,arena,normal,many,open,default,many,low,mcts_medium,20,20,1.0,0.8388698745050668,0.9999999999999999,18.05,3.4420197558991434,2.05,1.95,0.0,0.0,1.2,0.978140139430462,2.0,0.06000000000000001,0.07575757575757577,1.1,7.9,7.9
medium,arena,normal,many,open,default,many,low,mcts_small,20,20,1.0,0.8388698745050668,0.9999999999999999,19.4,3.3376638536557275,2.25,1.75,0.0,0.0,1.2,0.978140139430462,2.0,0.06000000000000001,0.07575757575757577,1.1,7.9,7.9
medium,arena,normal,many,open,default,many,low,random,20,1,0.05,0.008881219432873136,0.23613589351256675,17.4,6.748333127521195,3.95,0.05,1.5,1.5789473684210527,1.2,0.978140139430462,2.0,0.06000000000000001,0.07575757575757577,1.1,7.9,7.9
medium,arena,normal,normal,normal,default,normal,default,heuristic,20,20,1.0,0.8388698745050668,0.9999999999999999,10.95,1.2031209415515967,2.35,1.65,0.0,0.0,3.8,0.9768492224475998,2.0,0.12000000000000002,0.12727272727272726,3.15,7.85,7.85
medium,arena,normal,normal,normal,default,normal,default,mcts_medium,20,19,0.95,0.7638641064874331,0.9911187805671268,20.2,7.159608927867499,1.9,2.1,0.05,1.0,3.8,0.9768492224475998,2.0,0.12000000000000002,0.12727272727272726,3.15,7.85,7.85
medium,arena,normal,normal,normal,default,normal,default,mcts_small,20,20,1.0,0.8388698745050668,0.9999999999999999,17.6,4.294182110716778,2.15,1.85,0.0,0.0,3.8,0.9768492224475998,2.0,0.12000000000000002,0.12727272727272726,3.15,7.85,7.85
medium,arena,normal,normal,normal,default,normal,default,random,20,1,0.05,0.008881219432873136,0.23613589351256675,15.9,4.048456495999433,3.8,0.2,1.75,1.8421052631578947,3.8,0.9768492224475998,2.0,0.12000000000000002,0.12727272727272726,3.15,7.85,7.85
medium,arena,normal,normal,open,default,normal,low,heuristic,20,19,0.95,0.7638641064874331,0.9911187805671268,10.65,1.49248115565993,2.75,1.25,0.1,2.0,1.2,0.978140139430462,2.0,0.06000000000000001,0.07575757575757577,1.1,7.9,7.9
medium,arena,normal,normal,open,default,normal,low,mcts_medium,20,19,0.95,0.7638641064874331,0.9911187805671268,19.6,6.763135367564367,2.15,1.85,0.1,2.0,1.2,0.978140139430462,2.0,0.06000000000000001,0.07575757575757577,1.1,7.9,7.9
medium,arena,normal,normal,open,default,normal,low,mcts_small,20,20,1.0,0.8388698745050668,0.9999999999999999,18.15,4.725198408532704,2.45,1.55,0.0,0.0,1.2,0.978140139430462,2.0,0.06000000000000001,0.07575757575757577,1.1,7.9,7.9
medium,arena,normal,normal,open,default,normal,low,random,20,3,0.15,0.05236779195949584,0.36042329588695743,17.15,7.80560695910318,3.85,0.15,1.4,1.6470588235294117,1.2,0.978140139430462,2.0,0.06000000000000001,0.07575757575757577,1.1,7.9,7.9
medium,baseline,heavy,few,normal,high,few,default,heuristic,20,0,0.0,0.0,0.1611301254949332,9.25,1.7853571071357126,4.0,0.0,1.95,1.95,11.45,0.9299788027830402,4.0,0.18000000000000002,0.17828282828282827,6.0,7.1125,10.65
medium,baseline,heavy,few,normal,high,few,default,mcts_medium,20,5,0.25,0.11186005278940309,0.4687050099580636,13.15,4.618170633486814,3.6,0.4,2.4,3.2,11.45,0.9299788027830402,4.0,0.18000000000000002,0.17828282828282827,6.0,7.1125,10.65
medium,baseline,heavy,few,normal,high,few,default,mcts_small,20,2,0.1,0.027865893984153206,0.30103820641179335,12.35,4.798697740012388,3.85,0.15,2.9,3.2222222222222223,11.45,0.9299788027830402,4.0,0.18000000000000002,0.17828282828282827,6.0,7.1125,10.65
medium,baseline,heavy,few,normal,high,few,default,random,20,0,0.0,0.0,0.1611301254949332,12.25,3.9984371947049513,4.0,0.0,3.7,3.7,11.45,0.9299788027830402,4.0,0.18000000000000002,0.17828282828282827,6.0,7.1125,10.65
medium,baseline,heavy,few,open,high,few,low,heuristic,20,1,0.05,0.008881219432873136,0.23613589351256675,8.35,2.308137777516758,3.95,0.05,2.05,2.1578947368421053,4.5,0.9497055519958716,4.0,0.09000000000000001,0.09242424242424241,2.9,6.3,9.25
medium,baseline,heavy,few,open,high,few,low,mcts_medium,20,5,0.25,0.11186005278940309,0.4687050099580636,11.9,5.18555686498567,3.7,0.3,2.45,3.2666666666666666,4.5,0.9497055519958716,4.0,0.09000000000000001,0.09242424242424241,2.9,6.3,9.25
medium,baseline,heavy,few,open,high,few,low,mcts_small,20,5,0.25,0.11186005278940309,0.4687050099580636,12.7,5.469003565550127,3.65,0.35,2.5,3.3333333333333335,4.5,0.9497055519958716,4.0,0.09000000000000001,0.09242424242424241,2.9,6.3,9.25
medium,baseline,heavy,few,open,high,few,low,random,20,0,0.0,0.0,0.1611301254949332,11.4,3.1208973068654466,4.0,0.0,3.55,3.55,4.5,0.9497055519958716,4.0,0.09000000000000001,0.09242424242424241,2.9,6.3,9.25
medium,baseline,heavy,many,normal,high,many,default,heuristic,20,2,0.1,0.027865893984153206,0.30103820641179335,10.1,2.467792535850613,3.8,0.2,1.5,1.6666666666666667,11.45,0.9299788027830402,4.0,0.18000000000000002,0.17828282828282827,6.0,7.1125,10.65
medium,baseline,heavy,many,normal,high,many,default,mcts_medium,20,10,0.5,0.2992949144298199,0.7007050855701801,15.5,5.152669211195301,3.25,0.75,1.4,2.8,11.45,0.9299788027830402,4.0,0.18000000000000002,0.17828282828282827,6.0,7.1125,10.65
medium,baseline,heavy,many,normal,high,many,default,mcts_small,20,13,0.65,0.43285051021946463,0.8188104521320554,16.85,5.729528776435284,2.9,1.1,1.05,3.0,11.45,0.9299788027830402,4.0,0.18000000000000002,0.17828282828282827,6.0,7.1125,10.65
medium,baseline,heavy,many,normal,high,many,default,random,20,0,0.0,0.0,0.1611301254949332,12.9,4.938623289946299,4.0,0.0,3.45,3.45,11.45,0.9299788027830402,4.0,0.18000000000000002,0.17828282828282827,6.0,7.1125,10.65
medium,baseline,heavy,many,open,high,many,low,heuristic,20,2,0.1,0.027865893984153206,0.30103820641179335,9.25,2.0463381929681126,3.8,0.2,1.6,1.7777777777777777,4.5,0.9497055519958716,4.0,0.09000000000000001,0.09242424242424241,2.9,6.3,9.25
medium,baseline,heavy,many,open,high,many,low,mcts_medium,20,16,0.8,0.5839782779742401,0.9193436467288,17.55,6.1438994132391205,2.75,1.25,0.6,3.0,4.5,0.9497055519958716,4.0,0.09000000000000001,0.09242424242424241,2.9,6.3,9.25
medium,baseline,heavy,many,open,high,many,low,mcts_small,20,9,0.45,0.25819502085709295,0.6579179916924003,15.35,6.125969311056006,3.35,0.65,1.75,3.1818181818181817,4.5,0.9497055519958716,4.0,0.09000000000000001,0.09242424242424241,2.9,6.3,9.25
medium,baseline,heavy,many,open,high,many,low,random,20,0,0.0,0.0,0.1611301254949332,11.25,2.913331426391443,4.0,0.0,3.5,3.5,4.5,0.9497055519958716,4.0,0.09000000000000001,0.09242424242424241,2.9,6.3,9.25
medium,baseline,heavy,normal,normal,high,normal,default,heuristic,20,1,0.05,0.008881219432873136,0.23613589351256675,9.7,2.260530911091463,3.95,0.05,1.75,1.8421052631578947,11.45,0.9299788027830402,4.0,0.18000000000000002,0.17828282828282827,6.0,7.1125,10.65
medium,baseline,heavy,normal,normal,high,normal,default,mcts_medium,20,9,0.45,0.25819502085709295,0.6579179916924003,16.0,5.422176684690384,3.15,0.85,1.7,3.090909090909091,11.45,0.9299788027830402,4.0,0.18000000000000002,0.17828282828282827,6.0,7.1125,10.65
medium,baseline,heavy,normal,normal,high,normal,default,mcts_small,20,10,0.5,0.2992949144298199,0.7007050855701801,15.3,5.666568626602875,3.3,0.7,1.65,3.3,11.45,0.9299788027830402,4.0,0.18000000000000002,0.17828282828282827,6.0,7.1125,10.65
medium,baseline,heavy,normal,normal,high,normal,default,random,20,0,0.0,0.0,0.1611301254949332,12.2,4.069397989875161,4.0,0.0,3.6,3.6,11.45,0.9299788027830402,4.0,0.18000000000000002,0.17828282828282827,6.0,7.1125,10.65
medium,baseline,heavy,normal,open,high,normal,low,heuristic,20,3,0.15,0.05236779195949584,0.36042329588695743,8.85,2.1971572542719833,3.7,0.3,1.8,2.1176470588235294,4.5,0.9497055519958716,4.0,0.09000000000000001,0.09242424242424241,2.9,6.3,9.25
medium,baseline,heavy,normal,open,high,normal,low,mcts_medium,20,9,0.45,0.25819502085709295,0.6579179916924003,13.5,5.296225070746145,3.1,0.9,1.75,3.1818181818181817,4.5,0.9497055519958716,4.0,0.09000000000000001,0.09242424242424241,2.9,6.3,9.25
medium,baseline,heavy,normal,open,high,normal,low,mcts_small,20,9,0.45,0.25819502085709295,0.6579179916924003,14.9,6.131068422387733,3.2,0.8,1.75,3.1818181818181817,4.5,0.9497055519958716,4.0,0.09000000000000001,0.09242424242424241,2.9,6.3,9.25
medium,baseline,heavy,normal,open,high,normal,low,random,20,0,0.0,0.0,0.1611301254949332,10.95,2.8892040426387333,4.0,0.0,3.65,3.65,4.5,0.9497055519958716,4.0,0.09000000000000001,0.09242424242424241,2.9,6.3,9.25
medium,baseline,light,few,normal,low,few,default,heuristic,20,20,1.0,0.8388698745050668,0.9999999999999999,6.1,1.7578395831246947,1.4,2.6,0.0,0.0,10.45,0.9641823627235739,1.0,0.18000000000000002,0.19494949494949493,5.25,6.75,6.75
medium,baseline,light,few,normal,low,few,default,mcts_medium,20,20,1.0,0.8388698745050668,0.9999999999999999,12.25,5.346727971385864,1.25,2.75,0.0,0.0,10.45,0.9641823627235739,1.0,0.18000000000000002,0.19494949494949493,5.25,6.75,6.75
medium,baseline,light,few,normal,low,few,default,mcts_small,20,20,1.0,0.8388698745050668,0.9999999999999999,13.7,5.866003750424986,1.9,2.1,0.0,0.0,10.45,0.9641823627235739,1.0,0.18000000000000002,0.19494949494949493,5.25,6.75,6.75
medium,baseline,light,few,normal,low,few,default,random,20,9,0.45,0.25819502085709295,0.6579179916924003,17.05,6.320403468133977,3.05,0.95,0.55,1.0,10.45,0.9641823627235739,1.0,0.18000000000000002,0.19494949494949493,5.25,6.75,6.75
medium,baseline,light,few,open,low,few,low,heuristic,20,20,1.0,0.8388698745050668,0.9999999999999999,5.8,1.4352700094407322,1.4,2.6,0.0,0.0,3.35,0.9882414905393111,1.0,0.09000000000000001,0.09646464646464645,2.35,6.15,6.15
medium,baseline,light,few,open,low,few,low,mcts_medium,20,20,1.0,0.8388698745050668,0.9999999999999999,13.05,5.5450428312142,1.25,2.75,0.0,0.0,3.35,0.9882414905393111,1.0,0.09000000000000001,0.09646464646464645,2.35,6.15,6.15
medium,baseline,light,few,open,low,few,low,mcts_small,20,20,1.0,0.8388698745050668,0.9999999999999999,15.4,6.945502141674135,1.75,2.25,0.0,0.0,3.35,0.9882414905393111,1.0,0.09000000000000001,0.09646464646464645,2.35,6.15,6.15
medium,baseline,light,few,open,low,few,low,random,20,10,0.5,0.2992949144298199,0.7007050855701801,18.85,7.80560695910318,3.05,0.95,0.5,1.0,3.35,0.9882414905393111,1.0,0.09000000000000001,0.09646464646464645,2.35,6.15,6.15
medium,baseline,light,many,normal,low,many,default,heuristic,20,20,1.0,0.8388698745050668,0.9999999999999999,6.05,1.7741194999210173,1.3,2.7,0.0,0.0,10.45,0.9641823627235739,1.0,0.18000000000000002,0.19494949494949493,5.25,6.75,6.75
medium,baseline,light,many,normal,low,many,default,mcts_medium,20,20,1.0,0.8388698745050668,0.9999999999999999,13.4,5.360970061472083,1.35,2.65,0.0,0.0,10.45,0.9641823627235739,1.0,0.18000000000000002,0.19494949494949493,5.25,6.75,6.75
medium,baseline,light,many,normal,low,many,default,mcts_small,20,20,1.0,0.8388698745050668,0.9999999999999999,13.5,5.361902647381804,1.55,2.45,0.0,0.0,10.45,0.9641823627235739,1.0,0.18000000000000002,0.19494949494949493,5.25,6.75,6.75
medium,baseline,light,many,normal,low,many,default,random,20,11,0.55,0.3420820083075997,0.7418049791429071,17.95,7.638553527992063,2.85,1.15,0.45,1.0,10.45,0.9641823627235739,1.0,0.18000000000000002,0.19494949494949493,5.25,6.75,6.75
medium,baseline,light,many,open,low,many,low,heuristic,20,20,1.0,0.8388698745050668,0.9999999999999999,5.8,1.5033296378372907,1.45,2.55,0.0,0.0,3.35,0.9882414905393111,1.0,0.09000000000000001,0.09646464646464645,2.35,6.15,6.15
medium,baseline,light,many,open,low,many,low,mcts_medium,20,20,1.0,0.8388698745050668,0.9999999999999999,12.25,4.322904116447646,1.4,2.6,0.0,0.0,3.35,0.9882414905393111,1.0,0.09000000000000001,0.09646464646464645,2.35,6.15,6.15
medium,baseline,light,many,open,low,many,low,mcts_small,20,20,1.0,0.8388698745050668,0.9999999999999999,13.9,4.12189276910499,1.6,2.4,0.0,0.0,3.35,0.9882414905393111,1.0,0.09000000000000001,0.09646464646464645,2.35,6.15,6.15
medium,baseline,light,many,open,low,many,low,random,20,14,0.7,0.4810232237710206,0.854524726031006,17.6,4.532107677449864,2.65,1.35,0.3,1.0,3.35,0.9882414905393111,1.0,0.09000000000000001,0.09646464646464645,2.35,6.15,6.15
medium,baseline,light,normal,normal,low,normal,default,heuristic,20,20,1.0,0.8388698745050668,0.9999999999999999,6.05,1.7741194999210173,1.25,2.75,0.0,0.0,10.45,0.9641823627235739,1.0,0.18000000000000002,0.19494949494949493,5.25,6.75,6.75
medium,baseline,light,normal,normal,low,normal,default,mcts_medium,20,20,1.0,0.8388698745050668,0.9999999999999999,12.9,4.146082488325576,1.25,2.75,0.0,0.0,10.45,0.9641823627235739,1.0,0.18000000000000002,0.19494949494949493,5.25,6.75,6.75
medium,baseline,light,normal,normal,low,normal,default,mcts_small,20,20,1.0,0.8388698745050668,0.9999999999999999,14.8,5.878775382679627,1.7,2.3,0.0,0.0,10.45,0.9641823627235739,1.0,0.18000000000000002,0.19494949494949493,5.25,6.75,6.75
medium,baseline,light,normal,normal,low,normal,default,random,20,9,0.45,0.25819502085709295,0.6579179916924003,18.65,7.695940488335393,3.15,0.85,0.55,1.0,10.45,0.9641823627235739,1.0,0.18000000000000002,0.19494949494949493,5.25,6.75,6.75
medium,baseline,light,normal,open,low,normal,low,heuristic,20,20,1.0,0.8388698745050668,0.9999999999999999,5.85,1.558043645088288,1.3,2.7,0.0,0.0,3.35,0.9882414905393111,1.0,0.09000000000000001,0.09646464646464645,2.35,6.15,6.15
medium,baseline,light,normal,open,low,normal,low,mcts_medium,20,20,1.0,0.8388698745050668,0.9999999999999999,13.25,5.0682837331783235,1.2,2.8,0.0,0.0,3.35,0.9882414905393111,1.0,0.09000000000000001,0.09646464646464645,2.35,6.15,6.15
medium,baseline,light,normal,open,low,normal,low,mcts_small,20,20,1.0,0.8388698745050668,0.9999999999999999,13.65,5.169864601708636,1.85,2.15,0.0,0.0,3.35,0.9882414905393111,1.0,0.09000000000000001,0.09646464646464645,2.35,6.15,6.15
medium,baseline,light,normal,open,low,normal,low,random,20,11,0.55,0.3420820083075997,0.7418049791429071,17.0,5.621387729022079,2.8,1.2,0.45,1.0,3.35,0.9882414905393111,1.0,0.09000000000000001,0.09646464646464645,2.35,6.15,6.15
medium,baseline,normal,few,normal,default,few,default,heuristic,20,18,0.9,0.6989617935882066,0.9721341060158468,9.0,1.5811388300841898,2.7,1.3,0.1,1.0,10.7,0.9361752620768854,2.0,0.18000000000000002,0.1939393939393939,5.55,7.075,9.05
medium,baseline,normal,few,normal,default,few,default,mcts_medium,20,20,1.0,0.8388698745050668,0.9999999999999999,18.15,7.989211475483673,2.55,1.45,0.0,0.0,10.7,0.9361752620768854,2.0,0.18000000000000002,0.1939393939393939,5.55,7.075,9.05
medium,baseline,normal,few,normal,default,few,default,mcts_small,20,20,1.0,0.8388698745050668,0.9999999999999999,20.65,6.620234134832393,2.35,1.65,0.0,0.0,10.7,0.9361752620768854,2.0,0.18000000000000002,0.1939393939393939,5.55,7.075,9.05
medium,baseline,normal,few,normal,default,few,default,random,20,2,0.1,0.027865893984153206,0.30103820641179335,16.8,6.757218362610462,3.85,0.15,1.55,1.7222222222222223,10.7,0.9361752620768854,2.0,0.18000000000000002,0.1939393939393939,5.55,7.075,9.05
medium,baseline,normal,few,open,default,few,low,heuristic,20,18,0.9,0.6989617935882066,0.9721341060158468,8.65,1.4239030865898141,2.7,1.3,0.15,1.5,4.0,0.977644920137514,2.0,0.09000000000000001,0.09545454545454544,2.9,6.325,7.75
medium,baseline,normal,few,open,default,few,low,mcts_medium,20,20,1.0,0.8388698745050668,0.9999999999999999,15.6,4.3977266854592045,2.4,1.6,0.0,0.0,4.0,0.977644920137514,2.0,0.09000000000000001,0.09545454545454544,2.9,6.325,7.75
medium,baseline,normal,few,open,default,few,low,mcts_small,20,19,0.95,0.7638641064874331,0.9911187805671268,18.1,6.163602842493991,2.55,1.45,0.05,1.0,4.0,0.977644920137514,2.0,0.09000000000000001,0.09545454545454544,2.9,6.325,7.75
medium,baseline,normal,few,open,default,few,low,random,20,0,0.0,0.0,0.1611301254949332,15.55,6.127601488347622,4.0,0.0,1.55,1.55,4.0,0.977644920137514,2.0,0.09000000000000001,0.09545454545454544,2.9,6.325,7.75
medium,baseline,normal,many,normal,default,many,default,heuristic,20,19,0.95,0.7638641064874331,0.9911187805671268,8.95,1.4991664350564948,2.45,1.55,0.05,1.0,10.7,0.9361752620768854,2.0,0.18000000000000002,0.1939393939393939,5.55,7.075,9.05
medium,baseline,normal,many,normal,default,many,default,mcts_medium,20,20,1.0,0.8388698745050668,0.9999999999999999,18.0,8.449852069711044,2.15,1.85,0.0,0.0,10.7,0.9361752620768854,2.0,0.18000000000000002,0.1939393939393939,5.55,7.075,9.05
medium,baseline,normal,many,normal,default,many,default,mcts_small,20,20,1.0,0.8388698745050668,0.9999999999999999,16.85,5.543239125276845,2.0,2.0,0.0,0.0,10.7,0.9361752620768854,2.0,0.18000000000000002,0.1939393939393939,5.55,7.075,9.05
medium,baseline,normal,many,normal,default,many,default,random,20,2,0.1,0.027865893984153206,0.30103820641179335,17.75,6.179603547154137,3.8,0.2,1.4,1.5555555555555556,10.7,0.9361752620768854,2.0,0.18000000000000002,0.1939393939393939,5.55,7.075,9.05
medium,baseline,normal,many,open,default,many,low,heuristic,20,17,0.85,0.6395767041130426,0.9476322080405041,8.5,1.466287829861518,2.55,1.45,0.2,1.3333333333333333,4.0,0.977644920137514,2.0,0.09000000000000001,0.09545454545454544,2.9,6.325,7.75
medium,baseline,normal,many,open,default,many,low,mcts_medium,20,20,1.0,0.8388698745050668,0.9999999999999999,16.45,6.895469527160569,1.85,2.15,0.0,0.0,4.0,0.977644920137514,2.0,0.09000000000000001,0.09545454545454544,2.9,6.325,7.75
medium,baseline,normal,many,open,default,many,low,mcts_small,20,20,1.0,0.8388698745050668,0.9999999999999999,16.5,5.608029957123981,2.25,1.75,0.0,0.0,4.0,0.977644920137514,2.0,0.09000000000000001,0.09545454545454544,2.9,6.325,7.75
medium,baseline,normal,many,open,default,many,low,random,20,0,0.0,0.0,0.1611301254949332,15.05,4.06786184622831,4.0,0.0,1.7,1.7,4.0,0.977644920137514,2.0,0.09000000000000001,0.09545454545454544,2.9,6.325,7.75
medium,baseline,normal,normal,normal,default,normal,default,heuristic,20,18,0.9,0.6989617935882066,0.9721341060158468,9.05,1.4309088021254184,2.65,1.35,0.1,1.0,10.7,0.9361752620768854,2.0,0.18000000000000002,0.1939393939393939,5.55,7.075,9.05
medium,baseline,normal,normal,normal,default,normal,default,mcts_medium,20,20,1.0,0.8388698745050668,0.9999999999999999,17.0,6.6257075093909785,1.9,2.1,0.0,0.0,10.7,0.9361752620768854,2.0,0.18000000000000002,0.1939393939393939,5.55,7.075,9.05
medium,baseline,normal,normal,normal,default,normal,default,mcts_small,20,19,0.95,0.7638641064874331,0.9911187805671268,19.85,6.544272304847958,2.25,1.75,0.05,1.0,10.7,0.9361752620768854,2.0,0.18000000000000002,0.1939393939393939,5.55,7.075,9.05
medium,baseline,normal,normal,normal,default,normal,default,random,20,1,0.05,0.008881219432873136,0.23613589351256675,16.95,6.492110596716602,3.95,0.05,1.55,1.631578947368421,10.7,0.9361752620768854,2.0,0.18000000000000002,0.1939393939393939,5.55,7.075,9.05
medium,baseline,normal,normal,open,default,normal,low,heuristic,20,17,0.85,0.6395767041130426,0.9476322080405041,8.5,1.5329709716755893,2.65,1.35,0.2,1.3333333333333333,4.0,0.977644920137514,2.0,0.09000000000000001,0.09545454545454544,2.9,6.325,7.75
medium,baseline,normal,normal,open,default,normal,low,mcts_medium,20,20,1.0,0.8388698745050668,0.9999999999999999,15.85,5.2561868307738076,1.9,2.1,0.0,0.0,4.0,0.977644920137514,2.0,0.09000000000000001,0.09545454545454544,2.9,6.325,7.75
medium,baseline,normal,normal,open,default,normal,low,mcts_small,20,19,0.95,0.7638641064874331,0.9911187805671268,15.0,2.949576240750525,2.35,1.65,0.05,1.0,4.0,0.977644920137514,2.0,0.09000000000000001,0.09545454545454544,2.9,6.325,7.75
medium,baseline,normal,normal,open,default,normal,low,random,20,1,0.05,0.008881219432873136,0.23613589351256675,15.05,5.634491991297884,3.95,0.05,1.65,1.736842105263158,4.0,0.977644920137514,2.0,0.09000000000000001,0.09545454545454544,2.9,6.325,7.75
medium,random_walk,heavy,few,normal,high,few,default,heuristic,20,0,0.0,0.0,0.1611301254949332,14.3,4.702127178203499,4.0,0.0,2.0,2.0,17.8,0.8803885145990409,4.0,0.6400000000000001,0.6282828282828283,4.35,11.3875,12.2
medium,random_walk,heavy,few,normal,high,few,default,mcts_medium,20,5,0.25,0.11186005278940309,0.4687050099580636,28.65,20.80690990993136,3.65,0.35,2.05,2.7333333333333334,17.8,0.8803885145990409,4.0,0.6400000000000001,0.6282828282828283,4.35,11.3875,12.2
medium,random_walk,heavy,few,normal,high,few,default,mcts_small,20,3,0.15,0.05236779195949584,0.36042329588695743,29.25,16.030829672852246,3.75,0.25,2.4,2.823529411764706,17.8,0.8803885145990409,4.0,0.6400000000000001,0.6282828282828283,4.35,11.3875,12.2
medium,random_walk,heavy,few,normal,high,few,default,random,20,0,0.0,0.0,0.1611301254949332,20.95,13.577462944158603,4.0,0.0,3.35,3.35,17.8,0.8803885145990409,4.0,0.6400000000000001,0.6282828282828283,4.35,11.3875,12.2
medium,random_walk,heavy,few,open,high,few,low,heuristic,20,2,0.1,0.027865893984153206,0.30103820641179335,18.1,4.836320915737499,3.9,0.1,1.55,1.7222222222222223,17.0,0.9313432835820896,4.0,0.32000000000000006,0.32323232323232326,4.7,14.2,15.15
medium,random_walk,heavy,few,open,high,few,low,mcts_medium,20,4,0.2,0.0806563532712,0.41602172202575993,25.9,13.456968455042169,3.75,0.25,2.25,2.8125,17.0,0.9313432835820896,4.0,0.32000000000000006,0.32323232323232326,4.7,14.2,15.15
medium,random_walk,heavy,few,open,high,few,low,mcts_small,20,3,0.15,0.05236779195949584,0.36042329588695743,25.5,12.651086909827155,3.75,0.25,2.6,3.0588235294117645,17.0,0.9313432835820896,4.0,0.32000000000000006,0.32323232323232326,4.7,14.2,15.15
medium,random_walk,heavy,few,open,high,few,low,random,20,0,0.0,0.0,0.1611301254949332,20.05,4.769433928675394,4.0,0.0,3.4,3.4,17.0,0.9313432835820896,4.0,0.32000000000000006,0.32323232323232326,4.7,14.2,15.15
medium,random_walk,heavy,many,normal,high,many,default,heuristic,20,0,0.0,0.0,0.1611301254949332,14.85,5.121279137090655,4.0,0.0,1.85,1.85,17.8,0.8803885145990409,4.0,0.6400000000000001,0.6282828282828283,4.35,11.3875,12.2
medium,random_walk,heavy,many,normal,high,many,default,mcts_medium,20,9,0.45,0.25819502085709295,0.6579179916924003,34.5,18.972348299564818,3.4,0.6,1.15,2.090909090909091,17.8,0.8803885145990409,4.0,0.6400000000000001,0.6282828282828283,4.35,11.3875,12.2
medium,random_walk,heavy,many,normal,high,many,default,mcts_small,20,5,0.25,0.11186005278940309,0.4687050099580636,32.4,17.82806775845324,3.7,0.3,1.9,2.533333333333333,17.8,0.8803885145990409,4.0,0.6400000000000001,0.6282828282828283,4.35,11.3875,12.2
medium,random_walk,heavy,many,normal,high,many,default,random,20,0,0.0,0.0,0.1611301254949332,22.6,17.33032025093593,4.0,0.0,3.3,3.3,17.8,0.8803885145990409,4.0,0.6400000000000001,0.6282828282828283,4.35,11.3875,12.2
medium,random_walk,heavy,many,open,high,many,low,heuristic,20,2,0.1,0.027865893984153206,0.30103820641179335,18.4,4.651881339845202,3.9,0.1,1.45,1.6111111111111112,17.0,0.9313432835820896,4.0,0.32000000000000006,0.32323232323232326,4.7,14.2,15.15
medium,random_walk,heavy,many,open,high,many,low,mcts_medium,20,8,0.4,0.21880396741419272,0.613422057684794,29.45,12.330754234839002,3.4,0.6,1.35,2.25,17.0,0.9313432835820896,4.0,0.32000000000000006,0.32323232323232326,4.7,14.2,15.15
medium,random_walk,heavy,many,open,high,many,low,mcts_small,20,8,0.4,0.21880396741419272,0.613422057684794,29.05,14.256489750285658,3.5,0.5,1.5,2.5,17.0,0.9313432835820896,4.0,0.32000000000000006,0.32323232323232326,4.7,14.2,15.15
medium,random_walk,heavy,many,open,high,many,low,random,20,0,0.0,0.0,0.1611301254949332,20.15,5.160184105242759,4.0,0.0,3.55,3.55,17.0,0.9313432835820896,4.0,0.32000000000000006,0.32323232323232326,4.7,14.2,15.15
